,Departamento,Year,Month,Rain_month,Temp_month,Humi_month,Day_primary,Day_secondary,Rain_day_prim,Temp_day_prim,Humi_day_prim,Rain_day_sec,Temp_day_sec,Humi_day_sec,Rain_day_avg,Temp_day_avg,Humi_day_avg
745,ATLANTICO,2022,5,1001.8400000000001,27.55593902145289,89.0405123569767,5,20,32.830000000000005,26.20833333333333,,13.330000000000002,,,23.080000000000005,26.20833333333333,
746,ATLANTICO,2022,6,1478.1799999999996,26.870213345445936,92.4406905315115,6,19,22.359999999999992,26.09583333333333,97.6,13.919999999999998,30.725,63.0,18.139999999999993,28.410416666666666,80.3
747,ATLANTICO,2022,7,477.64,27.84306253983733,91.19772539579894,7,18,23.74000000000001,26.120833333333334,99.28571428571428,13.289999999999996,27.7,79.0,18.515,26.910416666666666,89.14285714285714
748,ATLANTICO,2022,8,857.11,27.30832838339693,90.17220223921777,8,17,26.120000000000008,26.325000000000003,98.0,20.49000000000001,26.45555555555556,100.0,23.305000000000007,26.390277777777783,99.0
749,ATLANTICO,2022,9,3294.6199999999985,26.945265000139408,88.31365031247319,9,16,9.0,26.475000000000005,99.33333333333331,26.60000000000001,26.73333333333333,100.0,17.800000000000004,26.604166666666668,99.66666666666666
750,ATLANTICO,2022,10,7542.700000000002,26.66146621707411,85.2032141357867,10,15,25.22000000000001,26.120833333333334,100.0,25.22,26.72916666666666,100.0,25.220000000000006,26.424999999999997,100.0
751,ATLANTICO,2022,11,20.889999999999993,26.52311793983715,76.38095698892828,11,14,27.44000000000001,25.64583333333333,100.0,24.95,25.45833333333333,99.8,26.195000000000004,25.55208333333333,99.9
752,ATLANTICO,2022,12,134.4,27.062882146578904,65.55528501938132,12,13,25.000000000000007,25.59583333333333,98.71428571428572,28.250000000000007,25.700000000000003,97.8,26.625000000000007,25.647916666666667,98.25714285714287
753,ATLANTICO,2023,1,189.63,27.30671494740319,74.78380269492949,1,24,0.1,27.12340425531915,86.27659574468085,5.000000000000002,27.78833333333332,75.025,2.5500000000000007,27.455868794326236,80.65079787234043
754,ATLANTICO,2023,2,127.89999999999999,27.323881108381727,71.40907044276199,2,23,10.9,27.07912087912088,80.61538461538461,4.1,27.46000000000001,72.05,7.5,27.269560439560443,76.3326923076923
755,ATLANTICO,2023,3,477.63000000000005,27.514344451420506,72.63467073347923,3,22,0.7,26.82446808510637,76.01063829787235,3.7,27.94749999999999,67.48333333333333,2.2,27.385984042553183,71.74698581560284
756,ATLANTICO,2023,4,843.8599999999999,28.113314189536435,67.95901235995477,4,21,2.0,26.840625000000014,79.70833333333333,6.4,27.417647058823515,69.23529411764706,4.2,27.129136029411764,74.4718137254902
757,ATLANTICO,2023,5,298.40000000000003,29.13418404273041,73.83939010579563,5,20,6.099999999999998,27.22083333333333,81.3125,4.9,27.41583333333333,66.6,5.499999999999999,27.31833333333333,73.95625
758,ATLANTICO,2023,6,446.27,29.0054606745741,79.64103166582196,6,19,6.8,27.26170212765956,74.06382978723404,1.9000000000000004,27.48,71.375,4.35,27.370851063829782,72.71941489361703
759,ATLANTICO,2023,7,412.4499999999999,29.031471071687903,79.20601994938407,7,18,6.13,27.158695652173908,82.45652173913044,3.9,27.624528301886794,74.04716981132076,5.015,27.39161197703035,78.2518457752256
760,ATLANTICO,2023,8,687.0599999999998,29.172894512879186,82.7604600519788,8,17,4.800000000000001,27.061702127659576,82.26595744680851,12.2,27.209375000000005,77.79166666666667,8.5,27.13553856382979,80.02881205673759
761,ATLANTICO,2023,9,2121.01,29.016810134911545,81.40219601901644,9,16,4.999999999999999,27.30957446808511,80.04255319148936,5.3,27.59578947368421,72.72631578947369,5.1499999999999995,27.45268197088466,76.38443449048152
762,ATLANTICO,2023,10,2700.6800000000007,28.07073881501319,79.07033178010069,10,15,28.700000000000006,27.003125000000008,80.21875,4.4,27.46,75.02105263157895,16.550000000000004,27.231562500000003,77.61990131578948
763,ATLANTICO,2023,11,2506.6599999999994,28.204533700637782,74.73906053062419,11,14,10.2,27.112631578947376,81.13684210526316,9.799999999999995,27.539583333333344,85.33333333333333,9.999999999999996,27.32610745614036,83.23508771929824
764,ATLANTICO,2023,12,1554.0000000000018,28.11325395225621,80.8562171900625,12,13,9.0,27.465957446808503,82.08510638297872,5.299999999999999,27.292708333333326,78.94791666666667,7.1499999999999995,27.379332890070913,80.5165115248227
765,ATLANTICO,2024,1,1776.5500000000031,27.821649460917,76.52067391739173,1,24,39.5600000000001,27.917813765182164,86.25986394557823,49.920000000000016,27.631207598371795,46.50702247191011,44.74000000000006,27.77451068177698,66.38344320874417
766,ATLANTICO,2024,2,1315.3900000000012,27.69191352194773,83.32443192653695,2,23,81.84999999999995,27.908636977058023,90.24966261808368,44.21000000000007,27.72923728813557,85.87005649717514,63.030000000000015,27.818937132596798,88.05985955762941
767,ATLANTICO,2024,3,386.6300000000007,28.956076602434646,73.2523669894126,3,22,49.51000000000013,27.940755735492576,72.77607788595272,42.14000000000007,28.089163237311364,89.97668038408779,45.8250000000001,28.01495948640197,81.37637913502024
768,ATLANTICO,2024,4,73.52,29.404384591571688,77.17468691693679,4,21,61.46000000000018,28.059433962264155,51.84410112359551,47.45000000000014,28.091562932226854,92.0746887966805,54.455000000000155,28.075498447245504,71.95939496013801
769,ATLANTICO,2024,5,353.98999999999995,28.782629430735895,86.99445766712412,5,20,77.55999999999999,28.086774628879912,86.5114709851552,61.820000000000206,27.93813443072707,86.73214285714286,69.6900000000001,28.01245452980349,86.62180692114903
770,ATLANTICO,2024,6,819.35,28.16106144990482,87.18940472137074,6,19,57.58000000000015,27.953773584905655,77.75945945945946,65.46000000000014,28.215510204081625,83.38147138964578,61.52000000000014,28.08464189449364,80.57046542455262
771,ATLANTICO,2024,7,508.1100000000001,28.806121803465086,93.00759910789574,7,18,58.810000000000166,28.107567567567543,88.6445945945946,48.0300000000001,28.03823129251703,85.85034013605443,53.42000000000013,28.072899430042284,87.24746736532451
772,ATLANTICO,2024,8,616.39,28.799803799858644,81.53029303497043,8,17,39.29000000000009,28.093605442176877,90.62448979591836,41.16000000000015,28.47651195499296,45.799139167862265,40.22500000000012,28.28505869858492,68.21181448189031
773,ATLANTICO,2024,9,952.0300000000001,28.256192847514352,51.52934841710524,9,16,50.400000000000105,28.442255434782638,90.8408163265306,62.94000000000016,28.6373182552504,56.89411764705882,56.67000000000013,28.53978684501652,73.86746698679471
774,ATLANTICO,2024,10,1050.8400000000001,27.826468771200062,48.23148009476692,10,15,61.55000000000019,28.210748299319725,57.84397163120568,58.84000000000013,28.096901408450663,93.1830985915493,60.195000000000164,28.153824853885194,75.5135351113775
775,ATLANTICO,2024,11,3069.489999999998,26.26061389935766,75.40423391396445,11,14,76.38000000000012,27.63578231292518,90.16054421768708,78.55999999999996,27.686008230452696,94.4869684499314,77.47000000000004,27.660895271688936,92.32375633380923
776,ATLANTICO,2024,12,1440.68,27.660705809998124,73.16223261147543,12,13,67.42000000000021,27.491836734693862,88.35646258503401,75.16999999999993,27.982197496522907,92.30640668523677,71.29500000000007,27.737017115608385,90.3314346351354
777,ATLANTICO,2025,1,652.9599999999998,27.25978579528303,73.6411000039539,1,24,10.499999999999998,27.439787485242068,72.84769775678866,22.799999999999997,27.30823665893272,73.44611819235226,16.65,27.374012072087396,73.14690797457047
778,ATLANTICO,2025,2,67.25999999999999,27.04645555329881,74.0342796587445,2,23,5.139999999999999,27.92768496420045,74.16985645933015,13.64,27.82485481997677,71.08545034642032,9.39,27.876269892088608,72.62765340287524
779,ATLANTICO,2025,3,60.85,27.52231248614802,73.37878019856944,3,22,17.399999999999995,27.464047619047665,75.69166666666666,11.599999999999998,27.360588235294124,72.31647058823529,14.499999999999996,27.412317927170896,74.00406862745098
780,BOGOTA,2004,10,32.5,13.303918199855701,,10,15,,,,,,,,,
781,BOGOTA,2004,11,22.8,14.224923470282404,,11,14,,,,,,,,,
782,BOGOTA,2004,12,1.9,14.389085136105724,,12,13,,,,,,,,,
783,BOGOTA,2005,1,2.9,14.717703872134612,,1,24,0.0,13.784615384615384,,0.0,15.52142857142857,,0.0,14.653021978021977,
784,BOGOTA,2005,2,18.400000000000002,14.986850333677609,,2,23,0.0,12.841666666666669,,0.0,13.579999999999998,,0.0,13.210833333333333,
785,BOGOTA,2005,3,5.0,14.935931343084219,,3,22,0.0,15.276470588235291,,0.0,13.76,,0.0,14.518235294117645,
786,BOGOTA,2005,4,0.0,15.018158904342544,,4,21,0.0,14.68888888888889,,2.0,13.666666666666666,,1.0,14.177777777777777,
787,BOGOTA,2005,5,0.0,14.767638489974182,,5,20,0.0,17.810000000000002,,0.0,15.441666666666665,,0.0,16.625833333333333,
788,BOGOTA,2005,6,0.0,14.471422693390725,,6,19,0.0,14.1,,0.0,12.35,,0.0,13.225,
789,BOGOTA,2005,7,0.0,14.358669939223937,,7,18,0.0,15.966666666666669,,0.1,13.511111111111113,,0.05,14.73888888888889,
790,BOGOTA,2005,8,20.600000000000005,14.228850602115392,,8,17,0.0,14.454545454545457,,0.5,13.721428571428572,,0.25,14.087987012987014,
791,BOGOTA,2005,9,13.200000000000001,15.962537604156495,,9,16,0.0,14.377777777777778,,0.0,16.214285714285715,,0.0,15.296031746031748,
792,BOGOTA,2005,10,39.300000000000004,14.74321563870557,,10,15,0.0,16.17142857142857,,0.0,15.083333333333334,,0.0,15.627380952380953,
793,BOGOTA,2005,11,38.0,13.904219916556874,,11,14,0.0,16.07,,0.0,15.157142857142857,,0.0,15.61357142857143,
794,BOGOTA,2005,12,65.0,13.68086833573159,,12,13,0.0,16.01666666666667,,0.0,15.621428571428568,,0.0,15.81904761904762,
795,BOGOTA,2006,1,56.599999999999994,13.873947059252108,,1,24,0.1,13.195833333333338,,0.0,14.3304347826087,,0.05,13.763134057971019,
796,BOGOTA,2006,2,5.999999999999999,14.584159865738126,,2,23,1.4,13.329166666666667,,0.0,14.345833333333331,,0.7,13.837499999999999,
797,BOGOTA,2006,3,94.6,13.964672207421524,,3,22,5.999999999999998,12.95217391304348,,0.0,14.170833333333334,,2.999999999999999,13.561503623188408,
798,BOGOTA,2006,4,169.10000000000002,13.958802700922266,,4,21,4.699999999999999,12.691666666666665,,0.0,13.843478260869569,,2.3499999999999996,13.267572463768117,
799,BOGOTA,2006,5,116.39999999999999,14.108927281227421,,5,20,2.4,12.295833333333334,,0.1,12.883333333333333,,1.25,12.589583333333334,
800,BOGOTA,2006,6,127.8,13.729118631971893,,6,19,1.6,12.745454545454544,,0.0,13.604166666666666,,0.8,13.174810606060605,
801,BOGOTA,2006,7,19.6,13.705892759373288,,7,18,5.199999999999999,12.9375,,0.0,13.580000000000002,,2.5999999999999996,13.258750000000001,
802,BOGOTA,2006,8,14.0,14.098663351608653,,8,17,2.6,12.945833333333333,,0.0,13.970833333333337,,1.3,13.458333333333336,
803,BOGOTA,2006,9,14.6,14.254975845410629,,9,16,14.499999999999998,13.308333333333335,,0.1,14.645833333333336,,7.299999999999999,13.977083333333336,
804,BOGOTA,2006,10,81.9,14.081486941646478,,10,15,12.699999999999998,13.75,,1.1,14.599999999999998,,6.899999999999999,14.174999999999999,
805,BOGOTA,2006,11,801.1999999999999,14.021347334263048,,11,14,0.1,13.94761904761905,,0.0,13.6625,,0.05,13.805059523809526,
806,BOGOTA,2006,12,14.8,14.383028996865203,,12,13,0.0,14.5,,0.0,14.691666666666668,,0.0,14.595833333333335,
807,BOGOTA,2007,1,7.699999999999998,14.768997832462066,,1,24,0.0,13.458333333333336,,0.0,15.829166666666667,,0.0,14.64375,
808,BOGOTA,2007,2,7.900000000000001,14.013768115942028,,2,23,0.0,13.854166666666664,,0.0,15.8625,,0.0,14.858333333333333,
809,BOGOTA,2007,3,15.900000000000002,14.602837069019603,,3,22,0.0,13.858333333333333,,0.0,16.304166666666667,,0.0,15.08125,
810,BOGOTA,2007,4,39.7,14.997380444283662,67.81742424242424,4,21,0.0,14.1375,,0.0,14.633333333333333,,0.0,14.385416666666666,
811,BOGOTA,2007,5,106.6,13.323023712776093,86.737529754985,5,20,0.0,14.169565217391304,,0.0,14.658333333333331,,0.0,14.413949275362317,
812,BOGOTA,2007,6,150.70000000000002,9.137652211334656,94.29786320764582,6,19,0.0,14.695454545454544,,0.0,15.008333333333333,,0.0,14.851893939393939,
813,BOGOTA,2007,7,77.5,8.049762352828706,89.29093352883676,7,18,0.0,14.445833333333333,,0.0,15.616666666666667,,0.0,15.03125,
814,BOGOTA,2007,8,163.5,10.056306121948447,93.25729352049376,8,17,0.0,13.473913043478262,,0.0,14.454166666666666,,0.0,13.964039855072464,
815,BOGOTA,2007,9,45.50000000000001,10.5537666106392,90.11275764895329,9,16,0.0,14.358333333333334,,0.0,14.574999999999998,,0.0,14.466666666666665,
816,BOGOTA,2007,10,557.5999999999999,11.543591352278415,91.45559932857832,10,15,0.0,14.549999999999995,,0.0,15.66666666666667,,0.0,15.108333333333333,
817,BOGOTA,2007,11,230.70000000000002,10.765433709004792,89.78950010383194,11,14,0.0,14.537499999999996,,0.0,15.4,,0.0,14.968749999999998,
818,BOGOTA,2007,12,297.6,10.557593845094969,90.77550727274006,12,13,0.0,15.6625,,0.0,14.733333333333334,,0.0,15.197916666666668,
819,BOGOTA,2008,1,145.2,10.589715937728378,86.13373486416964,1,24,0.5,10.41276595744681,60.54166666666666,0.1,11.108695652173914,86.26086956521739,0.3,10.760730804810361,73.40126811594203
820,BOGOTA,2008,2,536.2,10.596066730143624,88.62241514792038,2,23,1.2000000000000002,10.508333333333336,91.125,0.1,11.035416666666668,83.5,0.6500000000000001,10.771875000000001,87.3125
821,BOGOTA,2008,3,661.2,10.4545103471471,87.55929764485164,3,22,0.3,10.572340425531912,87.04166666666667,0.0,10.044,87.71428571428571,0.15,10.308170212765956,87.37797619047619
822,BOGOTA,2008,4,749.0999999999998,10.811732965306112,91.33633150089891,4,21,2.800000000000001,10.08125,78.375,0.1,13.616666666666664,,1.4500000000000006,11.848958333333332,78.375
823,BOGOTA,2008,5,1743.0,10.509764140547858,93.4470578101188,5,20,7.1999999999999975,9.527499999999998,100.0,0.0,11.526470588235297,69.45454545454545,3.5999999999999988,10.526985294117647,84.72727272727272
824,BOGOTA,2008,6,1048.3,10.864859707392759,91.55626776601223,6,19,0.2,11.699999999999996,87.875,0.1,9.740425531914894,77.8695652173913,0.15000000000000002,10.720212765957445,82.87228260869566
825,BOGOTA,2008,7,862.2000000000002,11.50166293806028,81.56122397488335,7,18,0.0,10.325531914893617,78.70833333333333,0.7,10.008333333333336,78.33333333333333,0.35,10.166932624113477,78.52083333333333
826,BOGOTA,2008,8,4703.7,11.769204697088737,80.40240538912792,8,17,35.500000000000014,10.176086956521736,92.17391304347828,10.099999999999998,9.78695652173913,96.34782608695652,22.800000000000004,9.981521739130432,94.2608695652174
827,BOGOTA,2008,9,520.3,11.614338616824515,80.27146562181832,9,16,13.199999999999992,10.006382978723405,93.95652173913044,0.6000000000000001,10.230434782608697,88.66666666666667,6.899999999999996,10.11840888066605,91.31159420289856
828,BOGOTA,2008,10,883.3000000000001,11.923139312883222,79.50595618373549,10,15,19.3,10.108695652173912,95.34782608695652,0.7000000000000001,10.666666666666664,88.625,10.0,10.38768115942029,91.98641304347825
829,BOGOTA,2008,11,1629.6000000000001,12.173425594154107,84.93217442697092,11,14,0.4,11.279166666666669,86.70833333333333,3.3000000000000007,9.897916666666667,95.75,1.8500000000000003,10.588541666666668,91.22916666666666
830,BOGOTA,2008,12,947.9000000000001,12.03993221079778,79.86481328151656,12,13,0.4,10.702083333333334,93.375,0.0,10.197826086956525,92.21739130434784,0.2,10.44995471014493,92.79619565217392
831,BOGOTA,2009,1,3009.3,12.430808216921903,79.28145885288555,1,24,1.1,11.805555555555555,79.89583333333333,221.5999999999999,11.62112676056338,88.47916666666667,111.34999999999995,11.713341158059468,84.1875
832,BOGOTA,2009,2,728.6999999999998,12.019035888004561,78.35762714197612,2,23,5.100000000000001,11.970833333333331,81.47916666666667,175.79999999999995,11.87285714285714,87.52173913043478,90.44999999999997,11.921845238095235,84.50045289855072
833,BOGOTA,2009,3,842.0999999999999,11.940016083898197,83.11691816192507,3,22,0.3,12.538888888888891,76.125,69.0,14.468749999999998,71.875,34.65,13.503819444444446,74.0
834,BOGOTA,2009,4,945.8000000000001,12.900768893018585,79.08080870764381,4,21,0.1,12.74861111111111,74.125,415.60000000000014,13.419512195121946,73.66666666666667,207.85000000000008,13.084061653116528,73.89583333333334
835,BOGOTA,2009,5,397.7,12.398262426488703,78.31514908869062,5,20,3.5000000000000004,12.648611111111112,74.45833333333333,176.19999999999993,13.039583333333333,82.58333333333333,89.84999999999997,12.844097222222222,78.52083333333333
836,BOGOTA,2009,6,548.5000000000002,11.936210397621176,82.29798053636696,6,19,11.799999999999995,12.143055555555552,78.1875,329.2000000000001,13.425000000000002,84.91666666666667,170.50000000000006,12.784027777777776,81.55208333333334
837,BOGOTA,2009,7,566.4000000000001,11.633407627077721,80.266487619551,7,18,0.7,12.229166666666666,79.14583333333333,47.900000000000006,14.3,73.875,24.300000000000004,13.264583333333334,76.51041666666666
838,BOGOTA,2009,8,437.7,11.625760883413827,79.27521192455468,8,17,4.6000000000000005,11.801388888888884,79.1875,44.40000000000001,13.83333333333333,77.79166666666667,24.500000000000007,12.817361111111108,78.48958333333334
839,BOGOTA,2009,9,299.30000000000007,12.666848675252188,72.93406252650723,9,16,3.5,11.688571428571429,78.74468085106383,24.60000000000001,13.977083333333336,75.29166666666667,14.050000000000004,12.832827380952383,77.01817375886526
840,BOGOTA,2009,10,1233.0,11.871428128877833,80.54688236724938,10,15,0.1,12.056666666666668,78.35,12.8,13.981632653061226,72.72,6.45,13.019149659863947,75.535
841,BOGOTA,2009,11,738.9,13.118920715481098,77.9053658099987,11,14,3.3,11.338888888888889,79.97916666666667,16.199999999999996,12.005714285714287,77.04166666666667,9.749999999999998,11.672301587301588,78.51041666666667
842,BOGOTA,2009,12,183.40000000000003,12.35998047198894,74.68632226682617,12,13,3.900000000000001,11.207142857142856,77.80952380952381,15.099999999999996,11.922033898305084,81.76190476190476,9.499999999999998,11.56458837772397,79.78571428571428
843,BOGOTA,2010,1,229.00000000000006,11.223672187986374,54.53285555290059,1,24,0.1,12.209722222222222,51.125,59.30000000000002,14.797916666666666,73.74193548387096,29.70000000000001,13.503819444444444,62.43346774193548
844,BOGOTA,2010,2,1473.4,12.299375163496304,60.96788484914547,2,23,0.3,12.612307692307692,52.74418604651163,81.20000000000003,13.066176470588236,72.69565217391305,40.750000000000014,12.839242081447964,62.71991911021234
845,BOGOTA,2010,3,5534.2,12.141310152204815,62.51904371999296,3,22,0.0,12.07222222222222,30.14583333333333,12.4,12.854166666666664,61.9375,6.2,12.463194444444442,46.041666666666664
846,BOGOTA,2010,4,3442.8,11.518453140012435,72.13605481371117,4,21,0.0,12.154929577464788,31.74468085106383,0.0,12.687500000000002,54.3125,0.0,12.421214788732396,43.02859042553192
847,BOGOTA,2010,5,1362.0000000000002,11.617355423610174,71.89111876793295,5,20,0.0,11.661971830985918,53.319148936170215,5.199999999999999,12.650704225352111,62.17021276595744,2.5999999999999996,12.156338028169014,57.744680851063826
848,BOGOTA,2010,6,961.1,11.703198315300925,56.80486060612504,6,19,0.0,5.205952380952381,22.98611111111111,0.2,12.055555555555555,75.75,0.1,8.630753968253968,49.36805555555556
849,BOGOTA,2010,7,1394.1,12.236003152083967,64.15964119116762,7,18,1.3000000000000005,5.204761904761905,24.77777777777778,0.1,12.636111111111113,62.875,0.7000000000000003,8.92043650793651,43.826388888888886
850,BOGOTA,2010,8,538.3999999999999,12.443000537606835,66.95910443716713,8,17,1.8000000000000005,4.219310344827587,16.767441860465116,0.0,12.802777777777772,70.97916666666667,0.9000000000000002,8.51104406130268,43.87330426356589
851,BOGOTA,2010,9,712.2,13.004648172241255,71.89894841252197,9,16,0.0,2.431531531531532,6.738738738738738,0.4,12.5203125,78.57142857142857,0.2,7.475922015765765,42.65508365508365
852,BOGOTA,2010,10,1293.4999999999998,12.519089472559022,73.35913701719996,10,15,0.0,3.0516666666666663,12.441666666666666,0.5,12.174647887323944,73.53191489361703,0.25,7.613157276995305,42.986790780141845
853,BOGOTA,2010,11,2419.0,14.67505949583228,81.10422982401846,11,14,0.1,3.1116666666666664,12.9,0.9000000000000001,12.379166666666666,61.9375,0.5000000000000001,7.745416666666666,37.41875
854,BOGOTA,2010,12,1521.9,14.54143788833065,76.90434659482744,12,13,0.0,15.810000000000002,49.13636363636363,0.3,13.966,65.84848484848484,0.15,14.888000000000002,57.492424242424235
855,BOGOTA,2011,1,689.1999999999998,14.596194502234319,70.62804282971409,1,24,1.1,15.58612121212121,70.7251137146795,0.1,13.795829315332693,59.4547816826411,0.6000000000000001,14.690975263726951,65.0899476986603
856,BOGOTA,2011,2,1264.1999999999998,14.508617989582262,76.65373512096119,2,23,3.600000000000001,15.029866989117288,74.09822546972862,0.2,14.957057692307693,65.52832876712327,1.9000000000000006,14.99346234071249,69.81327711842594
857,BOGOTA,2011,3,1713.3999999999999,14.476135171111327,78.76226004903573,3,22,126.09999999999997,14.0910411622276,78.11278839348905,0.2,15.07415584415584,73.03987642585552,63.149999999999984,14.58259850319172,75.57633240967229
858,BOGOTA,2011,4,1976.9,14.90481043944268,80.71666143106235,4,21,109.19999999999996,13.866136114160268,83.89621428571428,0.5,15.01954894433781,70.58639444444445,54.84999999999998,14.442842529249038,77.24130436507937
859,BOGOTA,2011,5,1502.5,15.045569696010505,79.99158906502156,5,20,116.1,14.414050437467836,78.12687684148497,0.3,15.264280532043532,71.74684959349594,58.199999999999996,14.839165484755684,74.93686321749045
860,BOGOTA,2011,6,638.0000000000001,14.771537084044944,76.4203452395605,6,19,0.8999999999999999,14.88719008264463,72.91210680751172,0.4,15.478839328537171,74.19765134529149,0.6499999999999999,15.1830147055909,73.5548790764016
861,BOGOTA,2011,7,871.1999999999999,14.240918297754042,76.72904332567482,7,18,126.99999999999996,13.939311033449824,80.16936081242531,0.2,15.053820549927636,66.02644650655022,63.59999999999998,14.496565791688731,73.09790365948777
862,BOGOTA,2011,8,520.9,14.58979941118684,73.37929750967972,8,17,12.899999999999997,14.217239884393065,78.78215002953337,0.4,15.101592233009711,67.44250139275766,6.649999999999999,14.659416058701389,73.11232571114552
863,BOGOTA,2011,9,561.8,14.443736306813593,72.28280405394278,9,16,65.49999999999999,13.309395683453236,84.88056193353476,14.799999999999994,15.045670053217222,74.25262975778544,40.14999999999999,14.177532868335229,79.5665958456601
864,BOGOTA,2011,10,2041.6000000000001,14.500561983622918,78.04329013240597,10,15,5.699999999999999,13.265948151704272,76.62590519703028,0.0,15.249021113243758,61.971368653421656,2.8499999999999996,14.257484632474014,69.29863692522596
865,BOGOTA,2011,11,2528.9999999999995,14.599515826032041,79.49812731591209,11,14,0.4,14.28975457170356,72.11436730123181,0.0,14.943392685274302,61.64540481400438,0.2,14.616573628488931,66.8798860576181
866,BOGOTA,2011,12,1381.8999999999999,14.63367683336031,77.77812140707618,12,13,0.2,14.849942390782523,61.01406063887385,0.2,14.642929050814956,63.99683920704848,0.2,14.74643572079874,62.50544992296116
867,BOGOTA,2012,1,824.5000000000001,14.772443903113492,74.42787579113535,1,24,0.3,14.830348471865186,63.28145826349313,37.8,14.478751617076323,78.3024821361414,19.049999999999997,14.654550044470755,70.79197019981727
868,BOGOTA,2012,2,739.9000000000002,14.680709541928518,71.48295054873547,2,23,0.2,15.081567727123645,67.89528068862275,131.29999999999998,14.639070896730336,76.55914909638554,65.74999999999999,14.86031931192699,72.22721489250415
869,BOGOTA,2012,3,1827.3999999999999,14.585450999135489,75.37999030549359,3,22,11.3,12.901460142067878,79.40428701180743,1.1,14.297229970807653,80.99781297134236,6.2,13.599345056437766,80.20104999157489
870,BOGOTA,2012,4,1792.4000000000003,14.629898291263315,78.19676218484359,4,21,0.5,13.020340909090908,79.27000000000001,68.10000000000001,14.154249263984296,81.73202887537995,34.300000000000004,13.587295086537601,80.50101443768997
871,BOGOTA,2012,5,751.0999999999999,14.729575750989738,74.50393751423294,5,20,31.200000000000006,16.103186221743815,73.14828446662507,118.0,14.29636981865285,82.67685359427927,74.60000000000001,15.199778020198334,77.91256903045218
872,BOGOTA,2012,6,2959.9999999999995,14.418254877106996,72.29001564174418,6,19,85.10000000000004,15.153653471771577,78.64558490566034,46.40000000000001,14.21980899967627,81.6607223476298,65.75000000000003,14.686731235723922,80.15315362664506
873,BOGOTA,2012,7,1294.1000000000004,14.126952063571515,76.35983685830735,7,18,20.3,15.40670528109029,75.81946095917556,53.70000000000002,14.327856213402736,81.85397426192279,37.00000000000001,14.867280747246513,78.83671761054917
874,BOGOTA,2012,8,1142.4,14.220153751085608,75.87558535019862,8,17,31.00000000000001,15.10895813047712,78.79879199697999,55.900000000000006,14.611552005216826,72.33342185128983,43.45000000000001,14.860255067846973,75.56610692413491
875,BOGOTA,2012,9,540.8,14.199029758288267,73.21279679766444,9,16,0.2,15.809782820097244,70.04969322858211,0.6,14.35048251295337,66.81144900263457,0.4,15.080132666525307,68.43057111560834
876,BOGOTA,2012,10,1530.5000000000005,14.92025072744367,74.90975520344972,10,15,0.5,15.223494484101234,73.72924208144796,0.3,14.926200844978869,65.30175028291211,0.4,15.074847664540052,69.51549618218004
877,BOGOTA,2012,11,1274.8000000000002,15.352938998191282,74.33438646617938,11,14,0.4,16.024876703439325,69.85749062265566,2.2000000000000006,14.665479765013057,69.63622196883315,1.3000000000000003,15.345178234226191,69.74685629574441
878,BOGOTA,2012,12,1052.0,14.992538031740969,73.87178432538484,12,13,0.4,14.650094094743674,70.32756410256411,1.3,14.920307841866494,71.99664783427497,0.8500000000000001,14.785200968305084,71.16210596841954
879,BOGOTA,2013,1,193.7,15.473328372662982,68.5483351368468,1,24,1.0,14.730217300459673,63.825688939222346,2.600000000000001,16.02589278176445,71.99635893011217,1.8000000000000005,15.378055041112063,67.91102393466726
880,BOGOTA,2013,2,1945.6000000000001,14.989492103735282,75.7287326555314,2,23,0.0,14.570946398659965,65.48278999241852,0.1,15.734545454545458,70.55084175084177,0.05,15.152745926602712,68.01681587163014
881,BOGOTA,2013,3,1114.3,15.541045055392539,73.9674302148631,3,22,0.0,15.18332492643968,65.91144874899112,0.1,16.12031499370013,68.4034398034398,0.05,15.651819960069904,67.15744427621546
882,BOGOTA,2013,4,1709.7,15.46284571561311,74.55053827409316,4,21,0.1,15.484547368421053,66.94091242362528,0.1,16.30727430555556,69.62432051282055,0.1,15.895910836988307,68.28261646822291
883,BOGOTA,2013,5,1360.5,15.616941246439456,76.75308509751389,5,20,0.2,14.971291806020064,67.16678902783381,0.0,15.234073455759594,72.63261295822674,0.1,15.102682630889829,69.89970099303028
884,BOGOTA,2013,6,568.2499999999999,15.294117802435643,72.97337596486155,6,19,0.0,14.686692607003888,64.87092215013901,1.9000000000000004,15.31006153846154,71.02276530162925,0.9500000000000002,14.998377072732714,67.94684372588412
885,BOGOTA,2013,7,1087.43,14.519689827266221,74.14661047767869,7,18,0.0,15.113121546961327,57.48661813643928,72.9,15.922309313105776,73.30422121896163,36.45,15.517715430033551,65.39541967770046
886,BOGOTA,2013,8,925.6,15.029083238871799,74.50236091211443,8,17,0.0,14.139173622704508,66.69602744948531,10.4,15.98212578616352,76.62984941176471,5.2,15.060649704434013,71.66293843062502
887,BOGOTA,2013,9,609.0,15.107356881862207,71.63469335147502,9,16,7.6,14.176652649285112,72.04336259877084,0.1,15.514997724169318,75.34478497281268,3.8499999999999996,14.845825186727215,73.69407378579176
888,BOGOTA,2013,10,1115.1000000000004,15.21097787191906,72.55518361708475,10,15,0.0,15.353400186567166,67.85156648451733,0.6,15.435074269286051,75.64726698262247,0.3,15.39423722792661,71.7494167335699
