Year,Model,RMSE,Month,Target,FeatureSet
2007,DeptClim,20.26560564084272,3,TEMP,SECONDARY_13_24
2007,Persist,21.273017201738096,3,TEMP,SECONDARY_13_24
2007,Ridge,3.2505807129292346,3,TEMP,SECONDARY_13_24
2007,RF,3.328233981697986,3,TEMP,SECONDARY_13_24
2007,HGB,3.5561882521565575,3,TEMP,SECONDARY_13_24
2008,GlobalClim,20.141224501486917,3,TEMP,SECONDARY_13_24
2008,DeptClim,20.37173935230233,3,TEMP,SECONDARY_13_24
2008,Persist,20.553716353868406,3,TEMP,SECONDARY_13_24
2008,Ridge,2.9752008273815593,3,TEMP,SECONDARY_13_24
2008,RF,3.020265955451937,3,TEMP,SECONDARY_13_24
2008,HGB,3.2793883232885186,3,TEMP,SECONDARY_13_24
2009,GlobalClim,20.948099815722486,3,TEMP,SECONDARY_13_24
2009,DeptClim,21.631249771228642,3,TEMP,SECONDARY_13_24
2009,Persist,21.917415296687082,3,TEMP,SECONDARY_13_24
2009,Ridge,2.237368307205062,3,TEMP,SECONDARY_13_24
2009,RF,2.315945039163621,3,TEMP,SECONDARY_13_24
2009,HGB,2.7269804571349296,3,TEMP,SECONDARY_13_24
2010,GlobalClim,20.090485558735647,3,TEMP,SECONDARY_13_24
2010,DeptClim,20.55386694712066,3,TEMP,SECONDARY_13_24
2010,Persist,20.973223362969836,3,TEMP,SECONDARY_13_24
2010,Ridge,3.7509051129245417,3,TEMP,SECONDARY_13_24
2010,RF,3.711015308783507,3,TEMP,SECONDARY_13_24
2010,HGB,3.7895452182431977,3,TEMP,SECONDARY_13_24
2011,GlobalClim,23.76093661181403,3,TEMP,SECONDARY_13_24
2011,DeptClim,24.6984941003338,3,TEMP,SECONDARY_13_24
2011,Persist,23.67948740771976,3,TEMP,SECONDARY_13_24
2011,Ridge,5.330308084473934,3,TEMP,SECONDARY_13_24
2011,RF,5.607057728999681,3,TEMP,SECONDARY_13_24
2011,HGB,5.614346527283881,3,TEMP,SECONDARY_13_24
2012,GlobalClim,24.239746876682997,3,TEMP,SECONDARY_13_24
2012,DeptClim,24.759651498933987,3,TEMP,SECONDARY_13_24
2012,Persist,21.19161127064937,3,TEMP,SECONDARY_13_24
2012,Ridge,5.427015478547203,3,TEMP,SECONDARY_13_24
2012,RF,5.599657312317096,3,TEMP,SECONDARY_13_24
2012,HGB,5.394886096214956,3,TEMP,SECONDARY_13_24
2013,GlobalClim,21.80842084603398,3,TEMP,SECONDARY_13_24
2013,DeptClim,22.65182541025309,3,TEMP,SECONDARY_13_24
2013,Persist,21.431984167380268,3,TEMP,SECONDARY_13_24
2013,Ridge,2.1480630127927514,3,TEMP,SECONDARY_13_24
2013,RF,1.918860268875472,3,TEMP,SECONDARY_13_24
2013,HGB,2.5218125967808596,3,TEMP,SECONDARY_13_24
2014,GlobalClim,22.748230687873445,3,TEMP,SECONDARY_13_24
2014,DeptClim,23.393939142847945,3,TEMP,SECONDARY_13_24
2014,Persist,22.089553931021452,3,TEMP,SECONDARY_13_24
2014,Ridge,3.1928981314331994,3,TEMP,SECONDARY_13_24
2014,RF,3.605644121722354,3,TEMP,SECONDARY_13_24
2014,HGB,4.262501399792281,3,TEMP,SECONDARY_13_24
2015,GlobalClim,21.32923605483792,3,TEMP,SECONDARY_13_24
2015,DeptClim,22.10636708762984,3,TEMP,SECONDARY_13_24
2015,Persist,21.905994115905514,3,TEMP,SECONDARY_13_24
2015,Ridge,2.5109529613237287,3,TEMP,SECONDARY_13_24
2015,RF,2.519358284638904,3,TEMP,SECONDARY_13_24
2015,HGB,2.5653010018105817,3,TEMP,SECONDARY_13_24
2016,GlobalClim,21.039964104430627,3,TEMP,SECONDARY_13_24
2016,DeptClim,21.373573185990182,3,TEMP,SECONDARY_13_24
2016,Persist,22.167295174255518,3,TEMP,SECONDARY_13_24
2016,Ridge,3.631490251896239,3,TEMP,SECONDARY_13_24
2016,RF,3.8020633327806554,3,TEMP,SECONDARY_13_24
2016,HGB,3.5451047673599856,3,TEMP,SECONDARY_13_24
2017,GlobalClim,21.40695100457799,3,TEMP,SECONDARY_13_24
2017,DeptClim,22.372363838309756,3,TEMP,SECONDARY_13_24
2017,Persist,22.660570656731107,3,TEMP,SECONDARY_13_24
2017,Ridge,2.860816842910825,3,TEMP,SECONDARY_13_24
2017,RF,3.089943671719754,3,TEMP,SECONDARY_13_24
2017,HGB,3.447263838864849,3,TEMP,SECONDARY_13_24
2018,GlobalClim,21.566241199868763,3,TEMP,SECONDARY_13_24
2018,DeptClim,22.319860393324813,3,TEMP,SECONDARY_13_24
2018,Persist,21.982416789343684,3,TEMP,SECONDARY_13_24
2018,Ridge,2.7417406604799566,3,TEMP,SECONDARY_13_24
2018,RF,3.225071727480964,3,TEMP,SECONDARY_13_24
2018,HGB,2.9409673759691737,3,TEMP,SECONDARY_13_24
2019,GlobalClim,21.107785529474217,3,TEMP,SECONDARY_13_24
2019,DeptClim,22.180801981668637,3,TEMP,SECONDARY_13_24
2019,Persist,22.75330660525656,3,TEMP,SECONDARY_13_24
2019,Ridge,2.973029806601569,3,TEMP,SECONDARY_13_24
2019,RF,3.7627103937277644,3,TEMP,SECONDARY_13_24
2019,HGB,4.172279889329281,3,TEMP,SECONDARY_13_24
2020,GlobalClim,20.253085289291967,3,TEMP,SECONDARY_13_24
2020,DeptClim,21.23276874589577,3,TEMP,SECONDARY_13_24
2020,Persist,22.313290840194757,3,TEMP,SECONDARY_13_24
2020,Ridge,1.9280799972361848,3,TEMP,SECONDARY_13_24
2020,RF,3.2383713780045476,3,TEMP,SECONDARY_13_24
2020,HGB,3.570578498669284,3,TEMP,SECONDARY_13_24
2021,GlobalClim,22.19192488456505,3,TEMP,SECONDARY_13_24
2021,DeptClim,22.974381168859946,3,TEMP,SECONDARY_13_24
2021,Persist,23.931125348208944,3,TEMP,SECONDARY_13_24
2021,Ridge,2.445786453046924,3,TEMP,SECONDARY_13_24
